studentID,answers
11,0;1;1;1,1;0;1;1,0;1;0;1,0;1;0;0,0;1;0;1,0;1;1;0,0;0;1;1,0;0;1;1,0;0;1;0,0;0;0;0,0;0;0;0,0;0;1;0,0;0;1;1,0;1;0;1,1;0;1;1,0;0;0;1,1;1;0;1,0;1;1;0,0;1;1;1,0;0;0;1
12,1;0;0;1,0;1;1;0,0;0;0;0,0;1;1;1,1;1;1;1,0;0;1;0,0;1;1;1,1;1;1;0,0;1;0;0,1;0;0;1,1;1;1;0,0;0;0;1,0;0;1;0,1;0;1;1,1;1;0;1,0;1;0;1,0;0;1;1,0;0;1;1,0;1;1;0,1;1;0;0
13,1;0;1;0,1;0;1;0,0;0;0;1,0;0;1;0,1;1;0;1,0;1;1;0,0;0;1;0,1;0;0;0,0;0;0;0,1;0;0;1,0;1;1;0,0;0;1;0,0;0;0;1,0;0;1;0,1;1;0;1,1;0;0;0,1;0;0;0,0;0;0;0,0;1;0;0,1;1;1;0
14,0;0;0;1,1;0;1;0,1;1;0;0,0;1;1;0,0;0;1;1,1;0;1;1,1;0;0;1,1;0;0;0,0;0;0;0,1;0;1;0,1;0;0;1,1;0;0;1,0;0;0;1,0;1;0;0,1;0;1;1,1;0;0;0,1;1;1;1,1;0;1;1,0;0;1;0,0;0;0;0
15,0;0;0;1,0;1;0;1,0;0;1;1,1;0;0;0,0;0;1;1,1;0;1;0,1;0;1;0,0;1;0;1,1;0;1;0,1;0;1;1,1;0;1;1,1;1;0;1,0;1;1;1,1;0;0;0,0;0;0;0,1;1;0;0,0;1;1;0,1;0;0;1,1;0;1;0,0;1;0;0
16,0;0;1;0,1;1;0;1,1;0;0;1,1;1;1;1,1;0;1;1,0;0;0;1,1;1;0;0,1;0;1;0,0;0;0;1,0;0;1;0,0;0;1;0,1;0;1;1,0;1;1;1,1;1;1;1,0;1;1;1,1;1;0;0,0;0;0;1,1;0;0;1,0;0;1;0,0;1;1;1
17,1;0;0;1,1;1;1;0,0;1;0;0,1;1;1;1,1;1;1;0,1;0;1;0,0;1;0;1,0;0;0;0,1;0;0;0,0;1;1;1,1;0;1;1,0;0;1;1,1;1;0;1,1;1;1;1,1;0;1;1,0;1;0;0,0;0;0;1,1;1;0;1,0;0;1;1,1;0;1;0
18,1;0;0;0,0;1;0;1,1;1;1;0,0;1;1;1,0;0;1;0,0;0;1;1,0;1;0;1,0;0;0;1,0;1;0;0,1;0;0;1,1;1;1;0,0;0;1;0,1;1;0;0,1;1;0;0,1;1;1;0,1;0;0;1,0;1;0;0,1;0;1;1,1;0;0;1,1;1;1;0
19,0;0;1;0,1;1;1;0,1;1;0;1,1;0;1;0,1;1;0;0,1;0;1;1,0;0;0;1,0;0;0;1,0;1;0;0,0;1;1;1,0;0;1;1,1;1;1;1,0;1;0;0,0;0;0;0,1;1;1;0,0;0;1;1,0;1;0;0,0;1;1;0,0;0;1;1,1;0;0;0
20,1;0;0;1,0;0;0;1,0;1;1;0,0;1;1;1,0;1;1;1,0;0;0;0,0;1;0;0,0;0;0;1,1;0;1;0,1;1;1;0,1;1;1;1,1;1;0;1,0;1;0;1,1;1;0;0,0;1;0;0,0;1;0;1,1;0;1;1,1;1;1;1,0;0;1;0,1;1;1;1
21,1;1;0;0,0;0;1;1,1;0;1;1,1;0;0;0,0;0;1;1,0;0;0;0,1;0;1;1,0;1;1;0,0;1;0;1,0;1;0;1,0;1;0;0,0;0;1;0,1;1;0;0,1;1;0;0,1;1;0;1,1;0;1;0,1;0;0;1,1;0;1;1,0;1;1;0,1;1;1;0
22,1;1;0;0,0;1;1;1,1;1;0;1,0;0;1;0,0;0;1;0,1;0;0;0,1;1;0;0,1;0;1;1,1;1;0;1,1;1;1;0,0;1;0;1,1;1;1;0,0;1;1;0,0;1;1;1,0;0;1;1,0;1;1;0,0;0;1;0,1;0;0;1,0;0;0;1,0;0;1;0
23,0;1;0;1,1;1;0;0,1;0;0;0,0;0;0;0,1;0;1;0,1;0;1;0,1;0;1;0,0;1;1;0,1;0;0;0,1;0;1;1,0;0;0;0,0;1;1;0,1;1;1;1,0;0;0;0,0;1;0;1,1;0;1;1,0;1;0;1,1;0;1;0,1;0;0;0,0;0;1;0
24,0;0;1;1,0;1;1;0,1;0;1;1,0;1;0;0,0;1;1;1,1;1;0;1,1;1;1;1,0;1;1;1,1;1;1;1,1;0;1;0,1;1;1;0,0;1;1;1,0;0;1;0,1;0;0;1,0;1;1;0,1;1;1;1,1;1;1;0,1;1;0;0,0;1;0;1,0;0;0;1
25,0;1;0;1,0;0;0;1,0;1;0;0,0;1;1;1,1;1;0;0,0;1;0;0,0;0;0;1,1;1;1;0,0;1;0;1,0;0;1;1,0;0;1;1,0;1;0;0,0;0;1;1,1;1;0;0,1;1;1;1,1;0;1;0,1;0;1;0,0;1;1;1,0;1;1;1,0;0;0;1
26,0;1;0;0,0;0;0;1,0;0;0;1,1;0;0;0,1;1;0;1,0;0;0;1,1;1;1;1,0;1;1;1,0;0;1;1,1;0;0;0,1;0;1;1,0;0;0;0,1;0;0;0,0;0;0;0,1;0;1;0,1;0;0;0,0;0;0;1,1;0;1;1,0;1;0;0,0;0;0;1
27,1;1;1;1,1;0;1;0,0;0;1;1,0;0;1;0,1;0;0;1,0;0;0;1,1;0;0;0,0;1;0;1,1;1;1;0,1;1;0;1,1;0;0;0,0;1;0;0,1;0;1;0,1;0;1;0,1;0;1;0,0;1;0;1,0;1;1;0,1;1;1;1,0;1;0;0,1;0;0;0
28,1;0;1;0,1;1;1;0,1;0;1;0,0;0;0;1,0;1;1;0,1;1;1;0,1;0;1;0,0;0;0;0,0;0;1;1,0;0;0;0,1;0;1;0,1;1;0;1,1;1;1;0,0;0;1;0,0;0;1;1,0;0;1;0,0;0;1;0,1;1;1;0,0;1;1;0,0;0;0;1
29,0;1;0;0,0;1;1;0,1;1;1;1,1;1;0;0,0;0;1;1,0;0;1;0,0;1;1;1,1;1;0;1,1;0;0;1,1;1;0;1,1;0;1;0,0;0;1;0,1;1;0;1,0;0;1;1,1;0;1;0,1;0;0;0,0;1;1;0,0;0;1;1,0;1;0;1,1;1;1;0
30,0;1;1;1,0;0;1;1,1;0;0;1,1;0;1;0,0;1;1;0,1;0;1;1,0;1;1;0,1;0;1;0,0;0;1;1,0;1;1;1,0;0;1;0,1;0;0;0,0;0;1;1,0;1;1;0,1;0;1;0,1;1;1;0,0;0;0;1,1;0;1;0,1;0;0;1,1;0;0;1
31,0;1;0;0,1;0;1;0,0;1;1;1,0;0;1;0,1;0;1;0,1;1;1;1,1;1;0;1,1;0;0;0,0;0;0;1,1;0;1;1,1;0;0;1,1;0;0;1,1;0;1;0,0;1;0;0,1;1;1;1,0;1;1;1,1;1;1;1,1;0;1;1,1;0;0;0,1;0;0;1
32,0;1;0;1,0;1;1;1,1;1;1;0,1;1;0;0,1;1;0;0,0;0;0;0,0;1;0;0,1;0;0;0,0;1;1;1,0;0;1;0,0;1;1;0,1;1;0;0,1;0;0;1,1;0;1;0,1;1;1;0,0;0;1;0,0;1;1;1,1;1;0;0,0;0;0;0,1;1;0;0
33,0;0;0;1,1;0;0;1,0;1;1;1,1;0;1;0,1;1;0;1,1;1;0;0,0;1;1;0,1;1;1;1,1;0;0;0,0;1;0;1,1;1;0;0,0;1;1;0,0;1;1;0,0;1;0;1,1;1;1;0,0;1;0;0,1;1;1;0,1;0;1;0,0;0;0;0,0;1;1;0
34,0;1;1;0,1;0;1;0,1;1;0;1,1;1;0;0,0;1;0;0,1;0;1;1,0;1;1;0,1;1;1;1,1;0;1;0,0;1;0;0,1;0;0;0,1;1;0;0,1;1;1;0,1;0;0;0,1;1;1;0,0;0;1;1,1;1;1;1,0;0;1;1,0;1;0;0,0;0;1;1
35,0;0;0;1,1;1;0;1,1;0;0;0,1;1;1;0,1;0;0;0,0;1;1;0,1;1;1;1,0;0;1;1,0;1;1;1,0;1;0;0,0;1;1;1,0;1;0;1,1;1;0;1,0;0;0;1,0;1;1;0,0;1;0;1,1;1;0;1,1;0;0;1,1;1;0;1,1;1;0;1
36,0;0;1;1,0;1;1;0,1;1;1;1,0;0;1;1,0;0;1;1,1;1;1;1,1;1;0;1,1;0;0;0,0;0;1;0,0;1;0;1,1;1;0;1,1;1;1;0,0;0;0;0,0;1;1;0,0;1;0;1,1;1;1;1,1;0;1;0,1;1;0;1,1;1;0;0,0;1;1;1
37,0;0;1;1,1;1;1;0,1;0;1;0,1;0;1;1,0;1;1;1,0;1;0;0,0;0;0;0,1;0;0;0,0;0;1;0,1;1;0;1,0;0;0;1,1;0;1;1,1;1;0;0,1;1;1;1,0;1;1;1,0;0;1;1,1;1;1;0,1;0;0;1,1;0;0;0,0;0;1;1
38,1;0;0;0,1;1;1;1,0;0;0;0,1;0;1;1,0;1;0;0,1;0;0;1,1;1;0;1,1;0;0;0,1;1;1;0,1;0;0;0,0;1;1;0,1;1;1;0,1;1;1;1,1;0;1;0,0;0;1;0,1;0;1;1,1;1;0;1,1;1;1;1,1;0;0;0,1;0;1;0
39,0;0;1;1,0;0;1;0,0;1;1;1,1;0;1;0,0;0;0;0,0;0;0;1,1;1;0;0,1;1;1;1,0;0;1;1,0;0;1;0,1;1;0;0,0;0;0;1,0;0;0;0,0;1;0;1,0;0;1;0,1;0;0;0,0;1;1;1,0;0;1;0,0;1;1;1,0;1;1;1
40,0;1;0;0,1;0;0;0,0;0;0;1,0;0;0;0,1;1;1;0,1;0;1;0,0;0;1;0,0;0;1;0,0;1;1;1,1;0;0;0,1;1;1;1,1;1;1;0,0;1;1;1,1;1;1;0,0;1;1;0,0;1;1;1,0;0;1;0,0;0;1;1,1;0;0;1,1;1;0;0
41,0;0;0;0,0;1;1;1,0;0;0;1,1;1;0;0,1;1;1;1,1;0;1;0,0;0;0;0,1;0;1;0,0;0;1;1,0;0;1;1,1;1;1;1,1;1;1;1,0;0;0;1,0;0;0;0,0;0;1;0,0;0;0;0,1;0;0;1,1;0;0;1,1;1;0;1,1;1;1;1
42,1;0;1;1,1;0;1;0,1;0;0;1,1;0;1;1,1;0;0;0,1;0;0;0,1;0;0;0,0;1;1;0,0;0;1;0,1;0;1;0,1;0;1;1,0;0;0;1,0;0;1;0,0;1;1;0,0;1;1;0,0;1;1;1,1;0;0;1,1;0;1;0,0;1;0;0,1;0;0;1
43,0;0;1;1,1;1;0;1,0;1;1;1,1;1;0;0,0;1;0;1,0;1;0;1,1;1;1;1,0;1;1;1,0;0;1;1,1;0;1;1,0;1;1;1,1;1;1;1,1;1;0;0,0;0;1;1,0;1;0;0,0;0;0;1,0;1;0;0,0;1;0;1,1;0;1;1,0;1;0;1
44,1;1;1;1,0;0;1;0,0;1;0;0,1;0;1;0,0;1;1;1,1;0;1;1,0;0;1;0,0;0;1;0,1;1;0;0,1;0;1;1,0;0;1;0,0;0;1;1,0;0;1;1,1;1;1;0,1;0;1;0,0;1;0;1,0;1;0;1,0;0;1;1,1;0;0;1,0;1;0;1
45,0;1;1;1,0;1;1;0,1;0;1;1,1;1;1;1,0;1;1;1,0;0;0;0,0;0;0;0,1;1;0;1,0;0;1;1,0;1;0;1,1;0;0;1,0;1;1;1,0;0;1;1,1;1;1;1,0;0;0;1,0;0;1;1,0;1;1;1,1;1;0;0,0;1;1;1,1;0;0;0
46,0;1;1;0,0;1;1;0,0;1;0;1,1;0;1;0,0;1;0;0,0;0;0;0,1;0;1;0,0;0;1;1,0;0;1;0,1;0;0;1,1;0;1;0,0;1;1;1,0;1;0;0,1;1;0;1,0;0;1;0,0;1;0;0,1;1;0;1,1;1;0;1,1;1;0;1,0;0;1;0
47,0;0;1;0,1;1;1;1,0;1;0;1,1;0;0;0,1;1;0;1,0;0;0;0,1;0;0;0,0;1;0;1,0;0;1;1,0;1;0;1,1;0;1;0,0;0;0;1,1;1;0;0,0;1;0;1,1;1;1;0,0;1;0;0,0;1;1;0,1;1;0;1,1;1;1;0,1;1;0;0
48,0;1;1;1,0;1;1;1,0;0;0;1,0;1;0;1,1;0;0;1,0;1;1;1,1;1;0;1,0;0;1;0,1;0;1;0,1;1;1;0,0;1;1;1,1;0;1;0,1;0;0;1,0;1;0;0,0;1;1;0,1;0;0;1,1;0;0;1,0;0;1;1,0;0;1;1,1;0;1;1
49,1;1;0;0,1;1;0;0,1;1;0;1,1;0;0;1,1;0;1;0,0;0;1;0,0;1;1;0,0;0;0;0,1;0;0;1,1;1;1;1,0;0;1;0,1;0;0;0,0;1;0;0,1;1;0;1,1;0;1;1,0;0;1;1,1;0;1;0,0;0;1;0,0;1;1;1,0;1;0;1
50,0;1;0;0,1;1;0;1,0;1;0;0,0;1;0;1,0;1;0;1,1;1;0;1,0;1;1;1,0;0;0;0,0;0;0;1,1;0;0;1,1;1;0;0,0;1;1;1,0;0;0;1,1;1;1;1,1;0;0;1,0;1;1;1,1;1;0;0,1;0;1;0,1;0;1;1,1;0;0;1
51,1;1;0;0,0;0;1;1,1;1;0;0,1;1;0;0,1;0;1;1,1;1;1;0,1;1;1;1,1;1;1;1,0;0;0;0,0;0;0;1,1;1;0;1,1;0;0;1,0;0;1;0,0;1;0;0,1;0;0;1,0;1;1;1,0;1;1;1,1;1;1;0,1;1;1;0,1;0;0;1
52,1;1;1;0,1;1;0;0,0;1;0;1,1;1;0;0,0;0;0;1,0;1;0;1,0;0;0;0,0;1;1;1,0;0;1;1,1;1;1;0,1;0;0;0,0;1;0;1,1;0;1;1,0;1;1;0,1;0;0;1,1;1;1;1,1;1;0;1,1;0;1;0,1;0;1;1,0;0;1;0
53,1;1;0;1,0;0;1;0,0;1;0;1,1;1;0;1,1;0;0;1,0;0;0;0,1;0;0;1,1;1;0;1,0;0;1;1,1;0;1;1,1;0;1;1,0;0;0;1,1;0;0;1,0;1;1;0,0;0;0;1,0;1;1;1,0;1;0;1,0;0;0;1,1;1;0;1,0;0;0;0
54,1;1;0;0,1;1;0;1,0;1;0;0,1;0;1;1,0;0;0;1,0;0;1;0,1;0;1;0,1;1;0;1,0;1;0;1,0;1;0;1,1;0;1;0,1;1;1;0,0;0;0;0,0;0;1;0,0;1;0;1,1;1;0;1,1;0;0;0,1;1;1;1,0;0;1;1,1;0;0;1
55,1;0;1;1,0;1;0;1,1;0;1;1,1;1;1;1,1;0;0;1,0;1;1;1,1;1;1;0,1;0;0;1,1;0;0;1,1;0;1;1,0;0;0;1,1;1;0;1,0;1;0;1,1;0;0;1,0;1;0;0,0;0;1;0,0;1;1;1,0;1;1;1,0;1;0;0,1;0;0;0
56,1;1;0;1,0;1;0;0,1;0;0;1,0;0;1;1,0;1;1;1,1;0;0;1,0;1;0;1,1;0;0;0,0;0;0;1,1;1;0;0,1;1;1;1,0;1;1;0,0;0;1;1,1;1;1;0,1;1;1;0,0;0;0;1,0;1;0;1,0;0;0;0,1;1;0;0,0;0;1;1
57,1;1;0;0,0;0;1;1,1;0;1;0,1;1;0;1,0;0;0;0,1;1;1;0,1;1;0;1,0;0;1;1,1;0;1;1,0;1;0;1,1;1;0;1,1;1;0;0,1;1;0;1,0;1;1;0,1;1;0;0,1;1;1;0,0;1;0;0,0;1;0;0,0;0;0;1,1;1;1;0
58,1;0;1;0,1;1;0;0,0;1;0;1,0;1;1;0,0;1;1;1,0;1;1;0,1;1;0;0,1;1;0;1,1;1;1;0,1;1;1;0,0;0;0;1,1;0;1;0,0;1;1;0,0;1;0;0,0;1;0;1,1;1;0;0,0;0;0;1,0;0;0;0,0;0;0;1,1;0;1;1
59,0;0;1;1,1;1;0;0,1;1;1;0,1;0;0;0,0;1;1;0,1;1;0;0,1;0;0;0,0;1;1;1,1;1;0;0,0;0;1;0,0;1;0;0,1;0;0;0,0;1;0;0,0;0;0;1,1;1;0;1,0;0;0;1,0;0;1;1,0;0;1;0,0;1;1;0,0;1;0;1
60,1;0;0;0,0;0;1;0,1;0;1;1,1;1;1;1,1;1;1;1,1;0;0;0,0;1;0;1,0;0;1;1,0;0;0;0,0;0;0;0,1;1;1;1,1;1;0;1,0;0;1;0,1;0;1;0,0;0;0;0,1;0;0;0,1;1;1;1,0;0;0;0,1;0;1;0,0;0;0;0
61,1;1;0;0,1;1;0;1,1;0;0;0,0;0;1;1,0;0;0;1,1;0;0;1,1;1;1;0,1;0;0;1,1;1;0;0,0;1;1;0,1;1;1;1,1;0;0;0,1;0;1;0,1;1;0;1,0;0;1;0,1;1;0;0,1;0;1;0,1;0;0;0,0;0;1;1,1;0;0;1
62,0;1;0;0,0;0;0;0,0;0;1;1,0;0;0;1,0;1;0;0,0;0;0;1,0;1;0;1,1;1;0;1,1;1;0;1,0;1;0;1,0;0;0;1,0;0;1;1,1;1;0;1,1;1;1;1,0;1;0;1,0;0;0;0,0;0;0;0,0;1;1;0,1;1;0;0,0;0;0;0
63,0;0;1;1,1;1;1;1,0;1;0;1,1;0;0;1,1;1;0;1,0;1;1;0,1;1;1;0,0;1;0;0,0;1;1;1,0;1;1;1,0;1;0;1,0;1;0;1,1;1;1;1,1;1;1;0,0;1;1;1,1;1;0;1,0;0;0;0,0;1;1;0,1;0;1;1,1;0;1;0
64,1;1;1;0,0;1;0;1,0;1;1;0,0;1;1;0,1;0;0;1,1;1;1;1,1;0;0;1,1;0;0;0,0;0;1;0,0;0;1;0,0;1;1;1,0;0;1;1,0;0;0;0,0;0;1;0,0;0;0;0,0;1;0;0,1;1;1;1,0;0;1;1,1;0;0;1,0;1;1;1
65,1;0;1;1,1;1;1;1,1;1;1;1,1;0;0;0,1;1;1;1,0;0;1;1,0;1;1;1,1;1;0;0,0;1;0;1,0;0;0;0,0;0;0;1,0;1;0;1,0;0;0;0,0;0;1;0,1;0;1;1,1;1;1;0,1;0;0;0,1;1;1;1,0;0;0;0,1;0;1;1
66,0;0;1;1,1;1;1;0,0;1;1;0,1;0;1;1,0;1;0;0,0;1;0;1,0;1;0;1,0;0;0;1,0;0;0;1,1;1;1;0,0;1;1;1,0;1;0;0,1;0;0;1,0;1;0;1,1;1;1;0,0;0;1;1,0;0;1;0,1;0;1;0,1;1;1;0,1;0;1;1
67,0;1;0;0,1;0;0;0,1;0;0;0,1;0;0;1,0;1;0;1,0;0;0;1,0;1;1;0,0;1;1;1,1;1;1;0,1;0;1;1,0;0;1;1,0;0;1;1,0;0;0;0,0;0;0;1,0;1;0;0,1;1;0;0,1;0;0;1,0;0;1;0,1;0;0;0,0;1;0;0
68,1;1;0;1,1;0;1;0,0;0;1;1,0;1;1;1,1;0;1;0,1;0;0;1,1;0;0;0,1;0;1;1,1;1;0;0,0;1;1;0,1;0;1;0,1;0;0;1,0;1;0;0,0;1;0;0,0;1;1;1,0;1;1;0,1;1;0;0,1;1;0;1,0;1;0;0,0;0;0;0
69,1;1;0;0,1;0;1;1,1;1;1;1,1;1;1;0,1;1;0;1,0;1;1;1,0;1;0;0,0;0;0;1,1;1;0;0,0;0;1;1,1;1;1;0,1;1;1;0,0;1;1;0,0;0;1;1,0;0;1;0,1;0;0;0,1;0;0;0,0;1;1;1,0;0;0;0,0;0;0;0
70,0;0;0;0,1;0;0;0,1;0;0;1,0;1;0;1,0;1;1;1,0;1;0;0,1;1;1;1,0;1;1;0,1;1;1;0,1;1;0;1,0;1;0;0,0;1;1;0,1;0;0;1,0;0;0;0,0;0;1;0,0;0;1;1,1;1;1;1,1;1;1;1,0;0;0;0,0;1;1;1
71,0;1;1;0,1;0;0;0,0;1;1;1,0;0;0;1,1;1;0;0,0;1;1;1,1;1;1;1,0;1;1;0,0;0;0;1,0;1;0;1,1;1;0;0,0;0;0;1,1;0;1;1,0;0;1;0,0;1;1;1,0;1;1;1,1;0;0;0,0;0;1;1,1;1;0;1,1;1;0;1
72,1;0;0;0,1;1;1;0,1;0;0;1,0;1;0;0,0;0;0;0,1;0;1;1,0;0;0;0,0;0;1;1,1;1;1;0,0;1;1;0,0;0;0;0,0;0;0;1,0;1;1;1,0;1;1;0,0;1;1;1,0;0;1;0,1;1;1;0,1;0;1;0,0;0;0;0,1;0;0;1
73,0;0;1;0,0;1;0;1,0;1;0;0,1;1;0;0,0;1;1;1,0;0;1;0,0;0;0;1,0;1;1;0,1;0;0;1,1;0;1;0,1;0;1;0,0;1;1;0,0;1;0;0,0;0;0;0,0;1;0;0,0;0;0;0,0;1;1;1,1;0;0;1,1;1;0;1,0;0;0;0
74,1;1;0;1,1;1;0;0,1;0;0;1,0;1;1;0,0;1;1;1,0;1;1;0,0;0;0;1,1;0;0;0,1;1;1;1,0;1;0;1,1;1;1;0,1;1;1;0,0;0;1;1,0;1;1;1,0;0;1;1,1;0;1;1,0;0;0;0,1;0;0;0,0;1;1;0,1;1;0;1
75,0;1;1;1,0;1;1;0,1;1;1;1,0;1;1;0,1;1;0;1,0;1;1;1,1;1;1;1,1;1;0;0,1;0;0;1,1;0;0;0,0;1;1;0,1;0;1;0,0;0;0;0,0;0;1;1,1;1;0;0,1;1;0;1,1;1;0;1,1;0;1;1,0;1;0;1,1;0;1;0
76,1;1;1;1,1;0;0;0,0;1;0;0,0;1;0;0,1;0;1;1,1;1;1;0,1;1;0;1,1;1;1;0,0;1;0;1,1;0;0;0,0;1;1;0,1;0;1;0,1;1;1;1,1;0;1;0,0;1;0;1,0;0;0;0,1;0;1;0,1;0;0;0,0;0;1;0,0;0;0;1
77,0;1;0;1,1;0;0;0,0;0;1;0,1;0;1;1,1;0;1;1,1;0;0;0,1;1;0;1,1;1;0;1,0;0;1;1,0;0;1;1,0;0;1;1,0;0;1;0,1;0;1;1,0;1;1;1,0;0;0;1,1;1;0;0,1;1;0;0,1;0;0;0,0;1;0;0,0;0;0;1
78,0;1;1;0,0;1;1;0,0;0;0;0,0;0;0;0,0;1;1;0,0;1;0;0,1;0;0;0,1;1;1;0,0;1;1;0,0;0;0;0,1;1;0;1,1;0;0;1,1;1;1;0,0;0;0;0,0;1;0;0,1;1;1;1,0;1;1;0,0;0;1;0,0;1;1;0,0;1;0;0
79,1;1;1;1,0;0;0;0,0;0;0;0,0;0;0;0,0;1;0;1,0;1;0;0,0;1;1;1,1;1;1;0,1;0;1;1,1;0;1;0,0;1;0;0,1;0;0;1,1;0;0;0,1;0;1;1,1;0;1;0,0;0;0;0,0;1;1;0,1;1;0;1,0;0;1;1,0;1;1;0
80,0;1;1;1,1;0;1;0,1;0;0;1,0;1;1;1,0;1;1;1,1;0;1;0,0;1;1;0,1;1;0;0,0;1;0;0,1;1;0;1,1;0;1;0,1;1;1;0,1;1;1;1,1;1;1;1,0;0;1;0,0;1;0;1,0;1;0;1,0;0;0;0,1;1;0;0,1;1;1;0
81,1;0;0;1,1;1;0;0,0;1;1;0,0;1;0;1,1;1;1;1,0;1;1;0,0;0;0;0,0;0;1;1,0;0;1;1,1;0;1;0,0;0;0;1,0;0;0;0,0;0;0;1,0;1;0;1,0;1;1;0,0;1;1;1,1;1;1;0,1;1;0;0,0;1;0;1,1;1;0;0
82,0;1;1;0,1;1;1;1,0;0;1;0,0;0;1;1,0;1;0;0,1;1;0;1,0;1;1;0,1;1;0;1,0;0;1;0,1;0;0;0,1;1;0;0,1;0;0;0,1;1;0;0,0;1;0;1,1;1;1;1,1;1;0;1,1;0;0;0,0;0;1;0,0;0;1;1,0;0;1;1
83,1;0;1;1,1;0;1;0,0;0;0;0,0;1;0;0,1;1;1;0,1;0;0;1,0;1;1;1,0;1;1;0,0;0;0;0,0;1;1;0,1;0;1;0,0;1;1;1,1;1;0;1,0;1;1;1,0;1;1;0,0;0;0;0,0;1;0;1,0;1;1;0,0;1;0;1,1;1;0;1
84,0;0;1;1,1;1;1;1,0;1;1;1,0;0;1;1,1;1;0;0,0;1;0;1,1;0;0;1,1;1;0;0,0;1;0;1,1;1;0;1,0;1;0;0,0;0;1;1,1;1;1;0,1;0;0;1,1;1;0;0,0;0;1;0,1;0;0;0,0;0;0;1,1;1;0;1,0;1;1;0
85,0;0;0;1,1;1;1;0,0;0;0;1,0;1;0;1,0;1;1;0,0;1;1;1,0;0;1;1,1;0;0;0,1;0;1;1,0;0;1;0,1;1;1;1,1;1;0;1,0;0;1;0,1;1;0;1,0;0;0;1,1;1;0;1,1;1;0;1,0;1;0;0,1;1;1;1,0;1;0;1
